RID;PLZ;City;Material ID
43843;3600;Thun;5,20
43871;3600;Thun;5,20
47315;3600;Thun;5,34,28,19,37,17,30,20,29
43424;3601;Thun;5,20
25783;3603;Thun;25
27202;3603;Thun;4,9,24
29477;3603;Thun;5,28,37,17,30,20,29
44072;3603;Thun;5,20
17199;3604;Thun;20
24607;3604;Thun;4,9,24,25
27199;3604;Thun;4,9,12,3,24
27200;3604;Thun;4,9,24
27203;3604;Thun;4,9,24
27206;3604;Thun;4,9,12,3,24
28683;3604;Thun;5,20
28685;3604;Thun;5,20
29482;3604;Thun;5,28,37,17,30,20,29
30651;3604;Thun;4,5,20
31424;3604;Thun;12,3
31426;3604;Thun;4,9,12,3,24
33125;3604;Thun;35,5,17,20,22,25
33136;3604;Thun;35,5,6,28,17,20
39142;3604;Thun;5,20
39441;3604;Thun;5,28,37,17,30,20,29
43427;3604;Thun;5,20
43497;3604;Thun;5,20
47255;3604;Thun;5,34,37,17,30,20,29
47274;3604;Thun;5,34,19,37,17,30,20,29
47358;3604;Thun;5,34,28,19,37,17,30,20,29
18994;3608;Thun;20
27198;3608;Thun;4,9,24
29476;3608;Thun;5,28,37,17,30,20,29
16670;3612;Steffisburg;20
18788;3612;Steffisburg;4,5,9,15,30,20,24,25
18888;3612;Steffisburg;20
21366;3612;Steffisburg;20
24557;3612;Steffisburg;4,9,24,25
24560;3612;Steffisburg;4,9,24,25
24561;3612;Steffisburg;4,9,39,24,25
25393;3612;Steffisburg;4,9,24,25
29486;3612;Steffisburg;5,28,37,17,30,20,29
43506;3612;Steffisburg;5,20
47276;3612;Steffisburg;5,34,19,37,17,30,20,29
18967;3613;Steffisburg;20
19029;3613;Steffisburg;20
21850;3613;Steffisburg;20
24558;3613;Steffisburg;4,9,24,25
24559;3613;Steffisburg;4,9,24,25
27197;3613;Steffisburg;9
35398;3613;Steffisburg;20
46348;3613;Steffisburg;5,19,20
17241;3614;Unterlangenegg;20
24968;3614;Unterlangenegg;4,24,25
17222;3615;Heimenschwand;20
19311;3615;Heimenschwand;20
25107;3615;Heimenschwand;4,9,24,25
21467;3616;Schwarzenegg;20
24969;3616;Schwarzenegg;4,9,24,25
25192;3616;Schwarzenegg;25
27212;3616;Schwarzenegg;4,9,24,25
23672;3617;Fahrni b. Thun;4,9,24,25
16744;3619;Eriz;20
21560;3619;Eriz;20
23663;3619;Eriz;2,4,9,24,25
17185;3622;Homberg b. Thun;20
23854;3622;Homberg b. Thun;9,25
25194;3623;Teuffenthal b. Thun;25
21489;3624;Goldiwil (Thun);5,20
23763;3624;Goldiwil (Thun);4,9,24,25
25193;3624;Schwendibach;25
19081;3625;Heiligenschwendi;20
23823;3625;Heiligenschwendi;4,9,20,24,25
25297;3626;Hünibach;4,9,19,24,25
29488;3626;Hünibach;5,28,37,17,30,20,29
39243;3626;Hünibach;5,20
47258;3626;Hünibach;5,34,19,37,17,30,20,29
23071;3627;Heimberg;20
23825;3627;Heimberg;4,5,9,17,24,25
25105;3627;Heimberg;2,4,5,9,24,25
27191;3627;Heimberg;2,4,5,9,24
27192;3627;Heimberg;4,9,24,25
27193;3627;Heimberg;4,9,24
28867;3627;Heimberg;5,20
29478;3627;Heimberg;5,28,37,17,30,20,29
29479;3627;Heimberg;5,28,37,17,30,20,29
30549;3627;Heimberg;4,5,20
35339;3627;Heimberg;20
36185;3627;Heimberg;4,5,20
43508;3627;Heimberg;5,20
18264;3628;Uttigen;5,20
19839;3628;Uttigen;20
22086;3628;Uttigen;20
24656;3628;Uttigen;25
25863;3628;Uttigen;25
27186;3628;Uttigen;4,5,9,24
8265;3629;Kiesen;4,9,24
17453;3629;Kiesen;5,20
24269;3629;Oppligen;25
25680;3629;Kiesen;25
26123;3629;Jaberg;1,2,4,35,5,34,6,28,7,8,38,9,11,12,13,19,14,17,18,3,30,20,39,21,22,23,24,25,27,26,29
27089;3629;Kiesen;2,19,20
27156;3632;Niederstocken;2,5,9,25
27157;3632;Oberstocken;4,9,24
25195;3633;Amsoldingen;4,5,9,19,24,25
6785;3634;Thierachern;4,5,9,19,24,25
16398;3634;Thierachern;5,15,20
21333;3634;Thierachern;20
35723;3634;Thierachern;4,5,9,19,24,25
35724;3634;Thierachern;4,5,9,24
35725;3634;Thierachern;2,5
35726;3634;Thierachern;32,25
24631;3635;Uebeschi;4,9,19,24,25
16986;3636;Forst b. Längenbühl;20
17170;3636;Längenbühl;20
27190;3636;Längenbühl;2,9
5144;3638;Blumenstein;2,4,5,9,19,24,25
25082;3638;Pohlern;25
18988;3645;Gwatt (Thun);20
19003;3645;Gwatt (Thun);20
21134;3645;Gwatt (Thun);20
23804;3645;Gwatt (Thun);4,9,24,25
31176;3645;Gwatt (Thun);5,20
44057;3645;Gwatt (Thun);5,20
23650;3646;Einigen;25
25806;3646;Einigen;25
27159;3646;Einigen;4,9,24
24351;3647;Reutigen;4,5,9,19,20,24,25
27194;3652;Hilterfingen;9
35338;3652;Hilterfingen;5,28,37,17,30,20,29
47353;3652;Hilterfingen;5,34,19,37,17,30,20,29
18290;3653;Oberhofen am Thunersee;5,20
32896;3653;Oberhofen am Thunersee;4,9,24,25
43507;3653;Oberhofen;5,20
18699;3654;Gunten;20
25239;3654;Gunten;2,4,9,24,25
25219;3655;Sigriswil;2,4,9,24,25
29490;3655;Sigriswil;5,28,37,17,30,20,29
25218;3656;Aeschlen ob Gunten;2,4,9,24,25
27196;3656;Tschingel ob Gunten;4,9,24
21488;3657;Schwanden (Sigriswil);20
25262;3657;Schwanden (Sigriswil);2,4,9,24,25
19114;3658;Merligen;20
25240;3658;Merligen;2,4,9,24,25
17503;3661;Uetendorf;5,20
24635;3661;Uetendorf;2,4,5,9,24,25
24636;3661;Uetendorf;2,4,5,9,24,25
25204;3661;Uetendorf;25
27210;3661;Uetendorf;2,4,5,9,24,25
29475;3661;Uetendorf;5,28,37,17,30,20,29
43430;3661;Uetendorf;5,20
43509;3661;Uetendorf;5,20
47260;3661;Uetendorf;5,34,19,37,17,30,20,29
19877;3662;Seftigen;5,20
24498;3662;Seftigen;25
24499;3662;Seftigen;2,4,5,9,19,24,25
23801;3663;Gurzelen;2,4,9,24,25
6437;3664;Burgistein;9
6438;3664;Burgistein;4,9,24,25
21670;3664;Burgistein;20
23534;3664;Burgistein;25
24715;3665;Wattenwil;2,4,9,13,19,20,24,25
29473;3665;Wattenwil;5,28,37,17,30,20,29
43429;3665;Wattenwil;5,20
17369;3671;Brenzikofen;5,20
25136;3671;Brenzikofen;4,9,24,25
25137;3671;Herbligen;25
36342;3671;Herbligen;2,19
24214;3672;Oberdiessbach;25
24215;3672;Oberdiessbach;2,4,9,24,25
25135;3672;Aeschlen b. Oberdiessbach;9,25
27103;3672;Oberdiessbach;4,9,24,25
29481;3672;Oberdiessbach;5,28,37,17,30,20,29
17140;3673;Linden;20
17370;3673;Linden;5,20
21621;3673;Linden;20
24010;3673;Linden;4,9,19,24,25
27097;3673;Linden;2,11
39686;3673;Linden;5,20
8281;3674;Bleiken b. Oberdiessbach;4,9,19,24,25
5176;3700;Spiez;4,9,19,24,25
6293;3700;Spiez;4,9,24,25
6294;3700;Spiez;4,9,24,25
6295;3700;Spiez;4,9,24,25
6297;3700;Spiez;4,9,24,25
6298;3700;Spiez;4,9,24,25
6299;3700;Spiez;25
6300;3700;Spiez;9,24
16664;3700;Spiez;5,20
18358;3700;Spiez;5,20
19037;3700;Spiez;20
22066;3700;Spiez;20
24532;3700;Spiez;25
24533;3700;Spiezwiler;4,9,24,25
24537;3700;Spiez;25
25231;3700;Spiez;25
25233;3700;Spiez;25
26124;3700;Spiez;34,6,28,17,20,25,27,26
28659;3700;Spiez;5,20
29489;3700;Spiez;5,28,37,17,30,20,29
30641;3700;Spiez;4,5,20
32014;3700;Spiez;2,11
39051;3700;Spiez;5,20
41485;3700;Spiez;5,6,28,37,17,30,20
43660;3700;Spiez;5,20
43842;3700;Spiez;5,20
43876;3700;Spiez;5,20
47320;3700;Spiez;5,34,28,19,37,17,30,20,29
23856;3702;Hondrich;25
19602;3703;Aeschi b. Spiez;5,15,20
25238;3703;Aeschi b. Spiez;4,5,9,19,24,25
29082;3703;Aeschi b. Spiez;5,20
19859;3704;Krattigen;15,20
25241;3704;Krattigen;25
27033;3704;Krattigen;2,4,5,9,24
19878;3705;Faulensee;5,20
23676;3705;Faulensee;4,9,24,25
25234;3705;Faulensee;25
17258;3706;Leissigen;5,20
18808;3706;Leissigen;4,9,19,20,24,25
25237;3707;Därligen;4,9,24,25
19039;3711;Mülenen;20
17588;3713;Reichenbach im Kandertal;5,20
24341;3713;Reichenbach im Kandertal;25
24958;3713;Reichenbach im Kandertal;4,9,19,24,25
29465;3713;Reichenbach im Kandertal;5,28,37,17,30,20,29
31376;3713;Reichenbach im Kandertal;6,28,11,14,18
5068;3714;Frutigen;2,4,35,5,34,6,28,7,8,38,9,10,11,12,19,14,16,17,18,3,20,39,21,22,23,24,25,27,26,40,29
6207;3714;Frutigen;2,4,5,9,19,22,24,25
6208;3714;Frutigen;9
16711;3714;Frutigen;4,15,20
17529;3714;Frutigen;5,20
17823;3714;Frutigen;25
18582;3714;Frutigen;15,20
23703;3714;Frutigen;25
28469;3714;Frutigen;5,20
29462;3714;Frutigen;5,28,37,17,30,20,29
47263;3714;Frutigen;5,34,19,37,17,30,20,29
4999;3715;Adelboden;2,4,5,6,28,7,9,10,11,19,14,15,16,18,3,20,23,24,25
6245;3715;Adelboden;4,5,9,19,14,17,3,20,24,25
6246;3715;Adelboden;9,20
23068;3715;Adelboden;15,20
29459;3715;Adelboden;5,28,37,17,30,20,29
39612;3715;Adelboden;5,20
44137;3715;Adelboden;5,20
17255;3716;Kandergrund;20
25208;3716;Kandergrund;25
25210;3717;Blausee-Mitholz;25
16951;3718;Kandersteg;15,20
22378;3718;Kandersteg;5,20
27030;3718;Kandersteg;14,18,3,23,25
27032;3718;Kandersteg;4,9,24
29460;3718;Kandersteg;5,28,37,17,30,20,29
20186;3723;Kiental;20
27034;3723;Kiental;9
21687;3725;Achseten;20
25178;3725;Achseten;25
6842;3752;Wimmis;2,4,5,9,19,20,24,25
20156;3752;Wimmis;20
22286;3752;Wimmis;20
24744;3752;Wimmis;25
26126;3752;Wimmis;1,2,4,35,5,34,6,28,7,8,38,9,11,12,13,19,14,16,17,18,3,20,39,21,22,23,24,25,27,26,40,29
29466;3752;Wimmis;5,28,37,17,30,20,25,29
35687;3752;Wimmis;4,24
17232;3753;Oey;20
17237;3753;Oey;5,20
17392;3753;Oey;5,20
22948;3753;Oey;20
24965;3753;Oey;25
28952;3753;Oey;5,20
20195;3754;Diemtigen;20
25209;3756;Zwischenflüh;25
16738;3757;Schwenden im Diemtigtal;20
25784;3757;Schwenden im Diemtigtal;9,25
17190;3758;Latterbach;20
25205;3758;Latterbach;2,4,5,9,24,25
20185;3762;Erlenbach im Simmental;20
25207;3762;Erlenbach im Simmental;4,5,9,24,25
17422;3763;Därstetten;5,20
23611;3763;Därstetten;4,9,24,25
24249;3765;Oberwil im Simmental;25
27158;3765;Oberwil im Simmental;4,5,9,11,3,23,24
19172;3766;Boltigen;20
21017;3766;Boltigen;4,5,9,11,19,14,16,3,20,24,25
23494;3766;Boltigen;25
27166;3766;Boltigen;4,5,9,19,20,24,25
17401;3770;Zweisimmen;5,20
18344;3770;Zweisimmen;20
24890;3770;Zweisimmen;25
25198;3770;Zweisimmen;9,25
26129;3770;Zweisimmen;1,2,4,35,5,34,6,28,7,38,9,11,12,13,19,14,16,17,18,3,20,39,21,22,23,24,25,27,26,40,29
27168;3770;Zweisimmen;4,5,9,19,14,3,24
27169;3770;Zweisimmen;9
29388;3770;Zweisimmen;5,28,37,17,30,20,25,29
41471;3770;Zweisimmen;5,6,28,37,17,30,20
43873;3770;Zweisimmen;5,20
47341;3770;Zweisimmen;5,34,28,19,37,17,30,20,29
6774;3772;St. Stephan;4,9,20,24,25
25275;3773;Matten (St. Stephan);4,6,28,9,11,14,18,20,21,24,25
5104;3775;Lenk im Simmental;4,5,9,19,14,3,20,22,24,25
6221;3775;Lenk im Simmental;9
6222;3775;Lenk im Simmental;9,25
6223;3775;Lenk im Simmental;9
6224;3775;Lenk im Simmental;1,34,6,28,13,17,18,39,21,23,27,26
9224;3775;Lenk im Simmental;2,4,5,34,6,9,19,14,3,20,22,24,27,26
17244;3775;Lenk im Simmental;20
27167;3775;Lenk im Simmental;2,5,6,28,17
29458;3775;Lenk im Simmental;5,28,37,17,30,20,29
30703;3775;Lenk im Simmental;1,28,13,18,21,23
43731;3775;Lenk im Simmental;5,20
6185;3777;Saanenmöser;4,9,19,20,24,25
6183;3778;Schönried;4,5,9,19,20,24,25
16712;3778;Schönried;20
16713;3778;Schönried;20
27172;3778;Schönried;9
6176;3780;Gstaad;9
6177;3780;Gstaad;9
6178;3780;Gstaad;4,5,9,19,20,24,25
6180;3780;Gstaad;4,9,24,25
18340;3780;Gstaad;5,20
28493;3780;Gstaad;5,20
29334;3780;Gstaad;5,28,37,17,30,20,29
42885;3780;Gstaad;6,28,10,11,18,21,23
47351;3780;Gstaad;5,34,28,19,37,17,30,20,29
22287;3781;Turbach;20
23962;3782;Lauenen b. Gstaad;4,9,20,24,25
27171;3782;Lauenen b. Gstaad;6,28,11,14,18
6174;3783;Grund b. Gstaad;9
25142;3784;Feutersoey;2,4,5,9,11,19,14,3,20,24,25,27,26
23791;3785;Gsteig b. Gstaad;4,5,9,14,3,20,24,25,27,26
6173;3792;Saanen;4,9,19,20,24,25
16964;3792;Saanen;20
19404;3792;Saanen;20
26131;3792;Saanen;2,4,35,5,34,6,28,7,38,9,12,13,19,14,16,17,18,3,20,39,21,22,23,24,25,27,26,40
5111;3800;Matten b. Interlaken;4,5,9,24,25
8914;3800;Interlaken;1,2,4,35,5,34,6,28,7,38,9,11,12,13,19,14,17,18,3,20,39,21,22,23,24,25,27,26,40,29
8928;3800;Interlaken;1,4,35,5,34,6,28,7,9,10,19,14,16,17,18,3,20,39,21,23,24,27,26
17344;3800;Interlaken;5,28,37,17,30,20,29
17697;3800;Interlaken;20
18477;3800;Interlaken;20
19655;3800;Interlaken;5,20
24078;3800;Matten b. Interlaken;25
24650;3800;Unterseen;4,5,9,25
26134;3800;Interlaken;4,34,6,28,19,14,17,18,3,21,27,26
27054;3800;Interlaken;4,5,9,24
27055;3800;Interlaken;4,5,9,24
27056;3800;Interlaken;4,9,24
27078;3800;Matten b. Interlaken;4,9,24
27082;3800;Unterseen;4,5,9,24
27083;3800;Unterseen;4,5,9,24
27084;3800;Unterseen;2,5,18
27085;3800;Unterseen;4,5,9,24
28506;3800;Interlaken;5,20
28507;3800;Interlaken;5,20
28563;3800;Matten b. Interlaken;5,20
29491;3800;Unterseen;5,28,37,17,30,20,29
29492;3800;Matten b. Interlaken;5,28,37,17,30,20,29
29493;3800;Interlaken;5,28,37,17,30,20,29
30557;3800;Interlaken;4,5,20
31175;3800;Matten b. Interlaken;5,20
33063;3800;Interlaken;35,5,17,20,22
41483;3800;Interlaken;5,6,28,37,17,30,20
43425;3800;Interlaken;5,20
43730;3800;Interlaken;5,20
47290;3800;Matten b. Interlaken;5,34,37,17,30,20,29
47323;3800;Interlaken;5,34,28,19,37,17,30,20,29
18268;3803;Beatenberg;20
25662;3803;Beatenberg;9
27035;3803;Beatenberg;4,5,9,24,25
27036;3803;Beatenberg;9
27037;3803;Beatenberg;4,24
21887;3804;Habkern;20
25139;3804;Habkern;4,9,19,14,20,24,25
35465;3804;Habkern;2
18752;3805;Goldswil b. Interlaken;20
24955;3805;Goldswil b. Interlaken;9,25
5024;3806;Bönigen b. Interlaken;4,8,9,19,20,24,25
27039;3806;Bönigen b. Interlaken;9
39635;3806;Bönigen b. Interlaken;5,20
43883;3806;Bönigen b. Interlaken;5,20
17291;3807;Iseltwald;20
24917;3807;Iseltwald;4,5,9,20,24,25
6839;3812;Wilderswil;2,4,5,9,19,24
17096;3812;Wilderswil;20
19879;3812;Wilderswil;5,20
26527;3812;Wilderswil;5,19,20
27086;3812;Wilderswil;4,5,9,24,25
48164;3812;Wilderswil;5,34,19,37,17,30,20,29
27080;3813;Saxeten;4,5,19,24
27081;3813;Saxeten;9,25
17128;3814;Gsteigwiler;20
23792;3814;Gsteigwiler;2,4,5,17,24,25
27053;3814;Gsteigwiler;9
20291;3815;Gündlischwand;20
25180;3815;Gündlischwand;2,4,9,20,24,25
6546;3818;Grindelwald;4,5,9,19,24
18163;3818;Grindelwald;5,20
22428;3818;Grindelwald;5,19,20
27040;3818;Grindelwald;4,5,9,24
27041;3818;Grindelwald;9
27042;3818;Grindelwald;9
27043;3818;Grindelwald;4,5,9,24
27044;3818;Grindelwald;4,5,9,24
27045;3818;Grindelwald;9
27046;3818;Grindelwald;9
27047;3818;Grindelwald;9,20
27048;3818;Grindelwald;4,5,9,19,24
27049;3818;Grindelwald;4,5,24
27051;3818;Grindelwald;4,9,24
27052;3818;Grindelwald;4,5,9,24
29661;3818;Grindelwald;5,28,37,17,30,20,29
43729;3818;Grindelwald;5,20
44013;3818;Grindelwald;5,20
25201;3822;Lauterbrunnen;2,4,6,28,9,19,24,25
27059;3822;Isenfluh;4,9,24
27060;3822;Lauterbrunnen;4,24
27061;3822;Lauterbrunnen;4,24
29463;3822;Lauterbrunnen;5,37,30,20,29
21895;3823;Wengen;20
27068;3823;Wengen;4,9,24
27071;3823;Wengen;4,24
27072;3823;Wengen;9
27073;3823;Wengen;2,4,6,28,9,24,25
27074;3823;Wengen;4,9,24
27076;3823;Wengen;4,24
27077;3823;Wengen;4,9,24
29464;3823;Wengen;5,37,30,20,29
31812;3823;Wengen;4,24
25200;3824;Stechelberg;25
27067;3824;Stechelberg;4,9,24
27063;3825;Mürren;4,9,24
27065;3825;Mürren;2,9
27066;3825;Mürren;9
29461;3825;Mürren;5,37,30,20,29
27058;3826;Gimmelwald;4,9,24
24954;3852;Ringgenberg BE;9,25
25430;3852;Ringgenberg BE;9,25
27079;3852;Ringgenberg BE;2
6671;3853;Niederried b. Interlaken;2,4,5,9,19,20,24
18726;3854;Oberried am Brienzersee;2,5,20
24233;3854;Oberried am Brienzersee;25
33341;3854;Oberried am Brienzersee;4,9,24
17509;3855;Brienz BE;5,20
21178;3855;Brienz BE;20
23196;3855;Brienz BE;20
23508;3855;Brienz BE;25
24482;3855;Brienz BE;2,4,9,19,14,20,24,25
25019;3855;Brienz BE;1,2,4,35,5,34,6,28,7,8,38,9,10,11,12,13,19,14,37,16,17,18,3,20,39,21,22,23,24,25,27,26
25020;3855;Brienz BE;4,9,24,25
26137;3855;Brienz BE;1,2,4,35,5,34,6,28,7,8,38,9,10,11,12,13,19,14,37,17,18,3,20,39,21,22,23,24,25,27,26,40,29
29665;3855;Brienz BE;5,28,37,17,30,20,29
43498;3855;Brienz;5,20
43885;3855;Brienz BE;5,20
44144;3855;Brienz BE;5,20
47288;3855;Brienz BE;5,34,19,37,17,30,20,29
23509;3856;Brienzwiler;2,4,9,20,24,25
24643;3857;Unterbach BE;2,4,5,9,24,25
23213;3858;Hofstetten b. Brienz;20
23850;3858;Hofstetten b. Brienz;2,4,9,19,20,24,25
16410;3860;Meiringen;20
16468;3860;Meiringen;5,20
23420;3860;Meiringen;25
24086;3860;Meiringen;2,4,9,24
25429;3860;Meiringen;25
25788;3860;Schattenhalb;25
27165;3860;Meiringen;2,4,9,24,25
29664;3860;Meiringen;5,28,37,17,30,20,25,29
44073;3860;Meiringen;5,20
47349;3860;Meiringen;5,34,28,19,37,17,30,20,29
23877;3862;Innertkirchen;4,9,19,24,25
25179;3862;Innertkirchen;25
27164;3862;Innertkirchen;1,2,7,11,13,14,18,23
39679;3862;Innertkirchen;5,20
48268;3862;Innertkirchen;1,2,4,7,8,9,11,12,14,18,21,23,24,40
25862;3863;Gadmen;25
27160;3863;Gadmen;2,4,9,24,26
23802;3864;Guttannen;25
27161;3864;Guttannen;4,5,9,19,17,20,24
39611;3864;Guttannen;20
1533;3900;Brig;2,4,9,24
4588;3900;Brig;2,4,9,24
4591;3900;Brigerbad;2,4,9,24
28404;3900;Brig;5,20
30495;3900;Gamsen;4,5,20
31174;3900;Brig;5,20
33092;3900;Gamsen;35,5,17,20,22
39371;3900;Brig;5,37,20
47697;3900;Brig;5,34,28,19,37,17,30,20,29
4586;3902;Glis;2,4,9,24
4587;3902;Glis;2,4,9,24,25
4589;3902;Glis;2,4,9,24
18311;3902;Glis;20
18902;3902;Glis;20
19450;3902;Glis;20
20220;3902;Glis;20
26139;3902;Glis;2,4,5,34,6,28,9,10,11,13,19,14,17,18,3,20,39,22,24,27,26
29456;3902;Glis;5,28,37,17,30,20,29
39160;3902;Glis;5,20
39832;3902;Glis;20
41469;3902;Glis;5,6,28,37,17,30,20
43010;3902;Glis;20
43496;3902;Glis;5,20
47700;3902;Glis;5,34,28,19,37,17,30,20,29
5022;3903;Birgisch;2,4,8,9,14,3,20,24
31707;3903;Mund;2,4,9,14,3,24
8125;3904;Naters;2,4,9,19,24,25
19622;3904;Naters;20
29457;3904;Naters;5,28,37,17,30,20,29
31359;3904;Naters;9
31360;3904;Naters;9
31361;3904;Naters;4,9,24
31362;3904;Naters;9
31363;3904;Naters;4,9,24
31364;3904;Naters;2,4,9,24
31365;3904;Naters;2,4,9,24
39262;3904;Naters;5,20
47685;3904;Naters;5,34,19,37,17,30,20,29
33025;3905;Saas-Almagell;11
33026;3905;Saas-Almagell;2,4,9,11,20,24
33027;3905;Saas-Almagell;4,9,20,24
3241;3906;Saas-Fee;2,4,5,6,28,7,9,17,3,20,24,25
4608;3906;Saas-Fee;10,11,18
29443;3906;Saas-Fee;5,28,37,17,30,20,29
43491;3906;Saas Fee;5,20
47683;3906;Saas-Fee;5,34,19,37,17,30,20,29
19254;3907;Gondo;20
23129;3908;Saas-Balen;20
3242;3910;Saas-Grund;2,4,9,20,24
28980;3910;Saas-Grund;5,20
29445;3910;Saas-Grund;5,28,37,17,30,20,29
16818;3911;Ried-Brig;20
31710;3911;Ried-Brig;2,4,9,24
31711;3911;Ried-Brig;9
8126;3914;Blatten b. Naters;4,5,9,11,19,24
8127;3914;Blatten b. Naters;4,9,19,24
17595;3914;Blatten b. Naters;20
43378;3914;Blatten b. Naters;5,20
32143;3917;Kippel;2,4,20,24
32144;3917;Kippel;9,3
32141;3919;Blatten (Lötschen);2,4,9,14,3,24
19829;3920;Zermatt;20
20096;3920;Zermatt;20
21786;3920;Zermatt;20
29441;3920;Zermatt;5,28,37,17,30,20,29
30805;3920;Zermatt;1,2,4,35,5,34,6,28,7,9,10,19,14,15,17,18,3,20,39,21,22,23,24,25,27,26
35971;3920;Zermatt;4,9,12,24
35972;3920;Zermatt;14,3
35973;3920;Zermatt;9,12
35975;3920;Zermatt;4,9,12,14,3,24
35976;3920;Zermatt;4,9,12,24
35977;3920;Zermatt;4,9,12,24
35979;3920;Zermatt;4,9,12,24
35980;3920;Zermatt;4,9,12,24
35981;3920;Zermatt;4,9,24
35982;3920;Zermatt;4,9,12,14,3,24
35983;3920;Zermatt;4,9,12,24
35984;3920;Zermatt;4,9,12,14,3,24
35985;3920;Zermatt;4,9,12,24
35986;3920;Zermatt;4,9,12,24
35987;3920;Zermatt;14,3
35989;3920;Zermatt;4,9,12,24
35990;3920;Zermatt;4,9,12,24
35991;3920;Zermatt;4,9,12,24
35992;3920;Zermatt;4,9,12,24
35993;3920;Zermatt;4,9,12,14,3,24
35994;3920;Zermatt;4,9,12,14,3,24
35995;3920;Zermatt;4,9,12,24
35996;3920;Zermatt;4,9,12,24
35997;3920;Zermatt;4,9,12,14,3,24
35998;3920;Zermatt;4,9,12,24
35999;3920;Zermatt;4,9,12,24
36000;3920;Zermatt;4,9,12,24
36001;3920;Zermatt;4,9,12,24
36002;3920;Zermatt;9,12
36003;3920;Zermatt;4,9,12,24
36004;3920;Zermatt;9,12
36005;3920;Zermatt;4,9,12,24
36006;3920;Zermatt;4,9,12,14,3,24
36007;3920;Zermatt;4,9,12,24
36213;3920;Zermatt;4,9,24
36214;3920;Zermatt;9,12
36215;3920;Zermatt;4,9,12,14,3,24
36252;3920;Zermatt;4,9,12,24
36334;3920;Zermatt;1,2,4,35,5,34,6,28,7,9,10,19,14,15,17,18,3,20,21,22,23,24,25,27,26
36335;3920;Zermatt;1,2,4,35,5,34,6,28,7,9,10,19,14,15,17,18,3,20,21,22,23,24,25,27,26
36336;3920;Zermatt;1,2,4,35,5,34,6,28,7,9,10,19,14,15,17,18,3,20,21,22,23,24,25,27,26
39010;3920;Zermatt;12
39011;3920;Zermatt;12
39258;3920;Zermatt;5,20
39425;3920;Zermatt;20
39426;3920;Zermatt;20
39427;3920;Zermatt;20
39428;3920;Zermatt;20
43359;3920;Zermatt;5,20
43493;3920;Zermatt;5,20
44077;3920;Zermatt;5,20
47687;3920;Zermatt;5,34,28,19,37,17,30,20,29
17604;3922;Eisten;20
33028;3922;Stalden VS;11,18
33214;3922;Kalpetran;4,9,24
35406;3922;Stalden VS;20
48192;3922;Stalden VS;5,19,20
29004;3924;St. Niklaus VS;5,20
33029;3924;Gasenried;4,9,24
33030;3924;St. Niklaus VS;4,9,19,20,24,25
33031;3924;St. Niklaus VS;4,9,20,24
33032;3924;St. Niklaus VS;9
48191;3924;St. Niklaus VS;5,19,20
18759;3925;Grächen;20
28863;3925;Grächen;5,20
29447;3925;Grächen;5,28,37,17,30,20,29
32887;3925;Grächen;2,4,5,9,3,20,24
32889;3925;Grächen;9
32891;3925;Grächen;9
32892;3925;Grächen;9,20
32893;3925;Grächen;9
32894;3925;Grächen;9
32895;3925;Grächen;1,28,18
39781;3925;Grächen;20
20224;3926;Embd;20
33213;3926;Embd;4,9,24
28868;3927;Herbriggen;5,20
19598;3929;Täsch;20
29442;3929;Täsch;5,28,37,17,30,20,29
16418;3930;Visp;20
18758;3930;Visp;20
21618;3930;Eyholz;20
28695;3930;Visp;5,20
29449;3930;Visp;5,28,37,17,30,20,29
29451;3930;Visp;5,28,37,17,30,20,25,29
30660;3930;Visp;4,5,20
30661;3930;Visp;4,5,20,25
31173;3930;Visp;5,20
31995;3930;Eyholz;2,35,5,6,28,14,17,20,22,27,26
32152;3930;Visp;2,4,9,24,25
32153;3930;Visp;2,4,9,24
32154;3930;Visp;2,4,9,24
32155;3930;Visp;2,4,9,24,25
32156;3930;Eyholz;2,4,9,24
32157;3930;Visp;25
32158;3930;Eyholz;25
41466;3930;Eyholz;5,6,28,37,17,30,20
43753;3930;Visp;5,20
47692;3930;Visp;5,34,28,19,37,17,30,20,29
33049;3931;Lalden;9
22411;3932;Visperterminen;20
32886;3932;Visperterminen;2,4,9
33215;3934;Zeneggen;4,9,20,24
33216;3934;Zeneggen;2,10,13,18
32142;3935;Bürchen;2,4,6,28,9,10,11,18,24,27,26
39640;3935;Bürchen;5,20
33034;3937;Baltschieder;2,4,9,19,24,25
33035;3937;Baltschieder;2,4,9,19,24,25
39621;3937;Baltschieder;5,20
31706;3939;Eggerberg;2,4,9,24
18490;3940;Steg VS;20
33022;3940;Steg VS;1,2,4,9,10,11,18,24
33023;3940;Steg VS;2,4,9,19,20,24
45353;3940;Steg VS;25
47691;3940;Steg VS;5,34,19,37,17,30,20,29
18771;3942;Raron;20
32145;3942;Niedergesteln;2,4,5,9,19,20,24
32146;3942;Niedergesteln;11,18
32147;3942;Raron;2,4,9,24
32148;3942;Raron;2,4,9,24
32149;3942;St. German;2,4,9,24
32150;3942;Raron;10,11,18,23
39656;3943;Eischoll;5,20
21834;3944;Unterbäch VS;20
32151;3944;Unterbäch VS;9,3
20250;3945;Gampel;20
29455;3945;Gampel;5,28,37,17,30,20,29
18731;3946;Turtmann;20
32885;3946;Turtmann;2,4,9,24
32104;3951;Agarn;2,4,9,20,24
